client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37499727.mp3	台中捷運烏日文心北屯線	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508793.mp3	從美日進口的	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508795.mp3	上海港和天津港	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508796.mp3	台南關廟快速公路	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508797.mp3	桃園縣民族路	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508798.mp3	資金充裕	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508816.mp3	青春無敵	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508817.mp3	發現竟然有狀況	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508818.mp3	掃完還是要顯示載具條碼	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508819.mp3	圖為光合作用速率與溫度	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508820.mp3	臺中公園中山橋	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508827.mp3	以隨身攜帶的電影攝影器材	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508829.mp3	歸還行人路權	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508830.mp3	第四場	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508831.mp3	其原因在於它的影響深遠	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37508832.mp3	現在的民主則是	0	0	fifties	male			zh-TW	
1b6a12f4512480a2dea4d4c940c3bb7948a60bf9e5b4eadf77afd098148959d2c0f1489d55ef42ee6290a00de3105ccf31f7650b97b8d13396bf1ecc2ac671bf	common_voice_zh-TW_37510524.mp3	讓你有態度不委曲	0	0					zh-TW	
1b6a12f4512480a2dea4d4c940c3bb7948a60bf9e5b4eadf77afd098148959d2c0f1489d55ef42ee6290a00de3105ccf31f7650b97b8d13396bf1ecc2ac671bf	common_voice_zh-TW_37510526.mp3	提高投資勝算	0	0					zh-TW	
1b6a12f4512480a2dea4d4c940c3bb7948a60bf9e5b4eadf77afd098148959d2c0f1489d55ef42ee6290a00de3105ccf31f7650b97b8d13396bf1ecc2ac671bf	common_voice_zh-TW_37510527.mp3	游牧人生	0	0					zh-TW	
1b6a12f4512480a2dea4d4c940c3bb7948a60bf9e5b4eadf77afd098148959d2c0f1489d55ef42ee6290a00de3105ccf31f7650b97b8d13396bf1ecc2ac671bf	common_voice_zh-TW_37510528.mp3	規訓與懲罰	0	0					zh-TW	
63a4a11273e9af2f0bf25cbf724a5a8f2a8ecd99f606b157f29bdd9cac86baac0afb00ac5f53c38bce0fd42c94bf67f896668fa446556d11e8d6d37c47acd3c3	common_voice_zh-TW_37510596.mp3	臺灣童話	0	0					zh-TW	
63a4a11273e9af2f0bf25cbf724a5a8f2a8ecd99f606b157f29bdd9cac86baac0afb00ac5f53c38bce0fd42c94bf67f896668fa446556d11e8d6d37c47acd3c3	common_voice_zh-TW_37510597.mp3	你的日常生活大小事	1	0					zh-TW	
63a4a11273e9af2f0bf25cbf724a5a8f2a8ecd99f606b157f29bdd9cac86baac0afb00ac5f53c38bce0fd42c94bf67f896668fa446556d11e8d6d37c47acd3c3	common_voice_zh-TW_37510598.mp3	另類的動物育兒行為	0	0					zh-TW	
63a4a11273e9af2f0bf25cbf724a5a8f2a8ecd99f606b157f29bdd9cac86baac0afb00ac5f53c38bce0fd42c94bf67f896668fa446556d11e8d6d37c47acd3c3	common_voice_zh-TW_37510733.mp3	電磁學	0	0	twenties	female			zh-TW	
63a4a11273e9af2f0bf25cbf724a5a8f2a8ecd99f606b157f29bdd9cac86baac0afb00ac5f53c38bce0fd42c94bf67f896668fa446556d11e8d6d37c47acd3c3	common_voice_zh-TW_37510735.mp3	你的孩子不是你的孩子	0	0	twenties	female			zh-TW	
63a4a11273e9af2f0bf25cbf724a5a8f2a8ecd99f606b157f29bdd9cac86baac0afb00ac5f53c38bce0fd42c94bf67f896668fa446556d11e8d6d37c47acd3c3	common_voice_zh-TW_37510736.mp3	但你要有底線不當好人	0	0	twenties	female			zh-TW	
63a4a11273e9af2f0bf25cbf724a5a8f2a8ecd99f606b157f29bdd9cac86baac0afb00ac5f53c38bce0fd42c94bf67f896668fa446556d11e8d6d37c47acd3c3	common_voice_zh-TW_37510737.mp3	運用表單上傳照片的功能	0	0	twenties	female			zh-TW	
63a4a11273e9af2f0bf25cbf724a5a8f2a8ecd99f606b157f29bdd9cac86baac0afb00ac5f53c38bce0fd42c94bf67f896668fa446556d11e8d6d37c47acd3c3	common_voice_zh-TW_37510738.mp3	科學教我們的事	0	0	twenties	female			zh-TW	
4ea7141fee8b42555a6bb9c7447415234ba34ad60792a0fd3f6675d1455210cbba0fedd551718eb4b12b2591b122721cc9c48199ae8d78432ca7e34ba894d195	common_voice_zh-TW_37511505.mp3	海邊的卡夫卡	0	0	fifties	female	細柔		zh-TW	
4ea7141fee8b42555a6bb9c7447415234ba34ad60792a0fd3f6675d1455210cbba0fedd551718eb4b12b2591b122721cc9c48199ae8d78432ca7e34ba894d195	common_voice_zh-TW_37511506.mp3	觀念化學	0	0	fifties	female	細柔		zh-TW	
4ea7141fee8b42555a6bb9c7447415234ba34ad60792a0fd3f6675d1455210cbba0fedd551718eb4b12b2591b122721cc9c48199ae8d78432ca7e34ba894d195	common_voice_zh-TW_37511507.mp3	社群貼文	0	0	fifties	female	細柔		zh-TW	
4ea7141fee8b42555a6bb9c7447415234ba34ad60792a0fd3f6675d1455210cbba0fedd551718eb4b12b2591b122721cc9c48199ae8d78432ca7e34ba894d195	common_voice_zh-TW_37511508.mp3	機器學習	0	0	fifties	female	細柔		zh-TW	
4ea7141fee8b42555a6bb9c7447415234ba34ad60792a0fd3f6675d1455210cbba0fedd551718eb4b12b2591b122721cc9c48199ae8d78432ca7e34ba894d195	common_voice_zh-TW_37511509.mp3	不要讓任何人阻止你追逐夢想	0	0	fifties	female	細柔		zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517010.mp3	逝者羅斯福	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517011.mp3	臺灣的一條東西向省道	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517012.mp3	開場主持要不要加一個橋段	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517013.mp3	洋流的性質	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517014.mp3	經濟發展的新模式	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517015.mp3	第一頁國文考科共六頁	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517016.mp3	具有物質特性之最小單元是原子	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517017.mp3	不想出門	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517018.mp3	龍南路	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517019.mp3	東西向快速公路漢寶草屯線	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517030.mp3	背板好厲害	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517031.mp3	其組成不能以倍比定律說明？	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517032.mp3	有些問題	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517033.mp3	環東大道	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37517034.mp3	特別是西方文化的刺激	0	0	fifties	male			zh-TW	
8336dd637b2d807769e46a8a742366e3d4c94746ef68207f4dee9b0af57011452d7c3b595e9b64c9eeb37bf18271ebfe57aa329479b98984c249785bf189587d	common_voice_zh-TW_37517929.mp3	黑錢	0	0					zh-TW	
8336dd637b2d807769e46a8a742366e3d4c94746ef68207f4dee9b0af57011452d7c3b595e9b64c9eeb37bf18271ebfe57aa329479b98984c249785bf189587d	common_voice_zh-TW_37517930.mp3	圈粉全球的關鍵秘密	0	0					zh-TW	
8336dd637b2d807769e46a8a742366e3d4c94746ef68207f4dee9b0af57011452d7c3b595e9b64c9eeb37bf18271ebfe57aa329479b98984c249785bf189587d	common_voice_zh-TW_37517931.mp3	電影與心理治療	0	0					zh-TW	
8336dd637b2d807769e46a8a742366e3d4c94746ef68207f4dee9b0af57011452d7c3b595e9b64c9eeb37bf18271ebfe57aa329479b98984c249785bf189587d	common_voice_zh-TW_37517932.mp3	當代中文課程課本	0	0					zh-TW	
8336dd637b2d807769e46a8a742366e3d4c94746ef68207f4dee9b0af57011452d7c3b595e9b64c9eeb37bf18271ebfe57aa329479b98984c249785bf189587d	common_voice_zh-TW_37517933.mp3	享受人生的理財魔法書	0	0					zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523421.mp3	國家採行馬列社會主義體制	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523422.mp3	苗栗縣頭份市	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523423.mp3	使用家庭電器時其外殼需接地	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523424.mp3	認證成功的公民	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523425.mp3	福高	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523438.mp3	喘息狂奔的趕火車的人	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523439.mp3	前天餐廳還是正常運作中	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523440.mp3	開發期是多久？	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523441.mp3	台灣高鐵彰化高雄高架橋	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523442.mp3	我只是想看看效果	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523448.mp3	感謝插花交流	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523449.mp3	下列第一題至第十九題	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523450.mp3	怎麼辦啦	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523451.mp3	如何快速截圖	1	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37523452.mp3	揚棄共產主義	0	0	fifties	male			zh-TW	
ac93f5b8090b9825e0fb27c3f84cdb4f26e5c60f530bcab506c3cdcc3f98d191fb1ab08f043c2f24070dfaf86fbe933685d882335c6f41399dc836e0e3f0fae4	common_voice_zh-TW_37526266.mp3	不願說理的人是偏執	0	0	fourties	male	出生地：雲林縣		zh-TW	
ac93f5b8090b9825e0fb27c3f84cdb4f26e5c60f530bcab506c3cdcc3f98d191fb1ab08f043c2f24070dfaf86fbe933685d882335c6f41399dc836e0e3f0fae4	common_voice_zh-TW_37526267.mp3	就買放車上了	0	0	fourties	male	出生地：雲林縣		zh-TW	
ac93f5b8090b9825e0fb27c3f84cdb4f26e5c60f530bcab506c3cdcc3f98d191fb1ab08f043c2f24070dfaf86fbe933685d882335c6f41399dc836e0e3f0fae4	common_voice_zh-TW_37526268.mp3	怪獸訓練總教練	0	0	fourties	male	出生地：雲林縣		zh-TW	
ac93f5b8090b9825e0fb27c3f84cdb4f26e5c60f530bcab506c3cdcc3f98d191fb1ab08f043c2f24070dfaf86fbe933685d882335c6f41399dc836e0e3f0fae4	common_voice_zh-TW_37526269.mp3	你也要活得晴空萬里	0	0	fourties	male	出生地：雲林縣		zh-TW	
ac93f5b8090b9825e0fb27c3f84cdb4f26e5c60f530bcab506c3cdcc3f98d191fb1ab08f043c2f24070dfaf86fbe933685d882335c6f41399dc836e0e3f0fae4	common_voice_zh-TW_37526270.mp3	雪山的白色怪物	0	0	fourties	male	出生地：雲林縣		zh-TW	
ac93f5b8090b9825e0fb27c3f84cdb4f26e5c60f530bcab506c3cdcc3f98d191fb1ab08f043c2f24070dfaf86fbe933685d882335c6f41399dc836e0e3f0fae4	common_voice_zh-TW_37526271.mp3	永昌里兒一公園	0	0	fourties	male	出生地：雲林縣		zh-TW	
ac93f5b8090b9825e0fb27c3f84cdb4f26e5c60f530bcab506c3cdcc3f98d191fb1ab08f043c2f24070dfaf86fbe933685d882335c6f41399dc836e0e3f0fae4	common_voice_zh-TW_37526272.mp3	大家快點上傳照片打卡	0	0	fourties	male	出生地：雲林縣		zh-TW	
ac93f5b8090b9825e0fb27c3f84cdb4f26e5c60f530bcab506c3cdcc3f98d191fb1ab08f043c2f24070dfaf86fbe933685d882335c6f41399dc836e0e3f0fae4	common_voice_zh-TW_37526273.mp3	就怕沒有對症下藥	0	0	fourties	male	出生地：雲林縣		zh-TW	
ac93f5b8090b9825e0fb27c3f84cdb4f26e5c60f530bcab506c3cdcc3f98d191fb1ab08f043c2f24070dfaf86fbe933685d882335c6f41399dc836e0e3f0fae4	common_voice_zh-TW_37526274.mp3	可以邀請你進入會議室	0	0	fourties	male	出生地：雲林縣		zh-TW	
ac93f5b8090b9825e0fb27c3f84cdb4f26e5c60f530bcab506c3cdcc3f98d191fb1ab08f043c2f24070dfaf86fbe933685d882335c6f41399dc836e0e3f0fae4	common_voice_zh-TW_37526275.mp3	林姓主婦的家務事	0	0	fourties	male	出生地：雲林縣		zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528784.mp3	一旦雙手雙腳併用	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528785.mp3	有一對獨立手把	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528786.mp3	他是模擬的	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528787.mp3	中天電視台	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528788.mp3	捷運站	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528789.mp3	他的內在生活	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528790.mp3	也因為合約交換	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528791.mp3	新台五路交流道	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528792.mp3	文化路	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528793.mp3	在討論歷史問題時	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528799.mp3	不是真的功能	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528800.mp3	台江大道	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528801.mp3	日光大橋	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528802.mp3	監督政府的五項冶權	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37528803.mp3	國發會	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534823.mp3	孝東交流道	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534824.mp3	基隆市七堵區	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534825.mp3	圖為人體手臂骨骼肌的作用方式示意圖	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534826.mp3	汐平公路	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534827.mp3	這是現階段最關心的議題	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534833.mp3	外族帝制專斷的統治下	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534834.mp3	臺灣鐵路規劃中的路線	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534835.mp3	無論是勞工還是公務員	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534836.mp3	燕巢區橫山路	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534837.mp3	其實每一年都有精進	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534843.mp3	要猜燈謎	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534844.mp3	可以幫忙嗎	1	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534845.mp3	阿蓮交流道	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534846.mp3	跟情人一樣	0	0	fifties	male			zh-TW	
9c1fb100aa7d62e3224be37126c06fa989d9eabc51a69cb36b6cef32ef76602462092201e047a05380e958955b158612810f32b4a65e97e2b8fd2f2b31db1667	common_voice_zh-TW_37534847.mp3	蘋果的無線耳機有點破音	0	0	fifties	male			zh-TW	
